word_count,lead_paragraph,headline,abstract,locations,section,snippet,source,subjects,url,desk,date,type,id
1627,after legal show down in texas this week the outlook for handful of tankers holding some million worth of kurdish oil is not looking good,for wandering tankers with million of kurdish crude end game still in doubt,,[],World,after legal show down in texas this week the outlook for handful of tankers holding some million worth of kurdish oil is not looking good,Reuters,[],http://www.nytimes.com/reuters/2014/07/31/world/31reuters-kurdistan-oil-tankers.html,,2014-07-31,News,53dada2379881078147dde73
530,woodside petroleum ltd all but conceded on friday that its plan to buy back billion ( billion pounds) of its shares from royal dutch shell plc is doomed to fail as shareholders met to vote on the plan,woodside says billion buyback from shell likely to fail,,[],Business Day,woodside petroleum ltd all but conceded on friday that its plan to buy back billion ( billion pounds) of its shares from royal dutch shell plc is doomed to fail as shareholders met to vote on the plan,Reuters,[],http://www.nytimes.com/reuters/2014/07/31/business/31reuters-woodside-shell-buyback.html,,2014-07-31,News,53dafbb079881078147ddec0
1133,renovated estate has home built in the early s as its centerpiece,in spain villa where wine and olive oil flow,,"[u'Spain', u'Catalonia (Spain)']",Great Homes & Destinations,renovated estate has home built in the early s as its centerpiece,The New York Times,"[u'Real Estate and Housing (Residential)', u'Olives']",http://www.nytimes.com/2014/08/01/greathomesanddestinations/in-spain-a-villa-where-wine-and-olive-oil-flow.html,Business,2014-08-01,News,53d9d2367988100f0ad908fa
988,the huntington library in california has acquired set of th century chinese albums of wood blocks and poetry from the ten bamboo workshop,delicate chinese albums for wealthy show offs,eve kahn antiques column huntington library art collections and botanical gardens acquires set of th century texts and images from china property near taos new mex owned by british novelist h lawrence known as kiowa ranch reopens to public after years of being shuttered health hazard,"[u'China', u'Taos (NM)']",Arts,the huntington library in california has acquired set of th century chinese albums of wood blocks and poetry from the ten bamboo workshop,The New York Times,"[u'Art', u'Writing and Writers', u'Antiques']",http://www.nytimes.com/2014/08/01/arts/design/delicate-chinese-albums-for-wealthy-show-offs.html,Weekend,2014-08-01,News,53dabc6879881078147dde08
616,global equities markets dropped for fourth day on friday with wall street again slumping as investors shrugged off economic data showing solid improvement in us labor markets,wall street deepens stocks slump dollar us yields ease,,[],Business Day,global equities markets dropped for fourth day on friday with wall street again slumping as investors shrugged off economic data showing solid improvement in us labor markets,Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-markets-global.html,,2014-08-01,News,53db188679881078147ddf07
511,woodside petroleum ltd failed to win shareholder approval to buy back billion ( billion pounds) of its shares from royal dutch shell plc australia top oil and gas company said after vote on friday,woodside shareholders block billion buyback from shell,,[],Business Day,woodside petroleum ltd failed to win shareholder approval to buy back billion ( billion pounds) of its shares from royal dutch shell plc australia top oil and gas company said after vote on friday,Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-woodside-shell-buyback.html,,2014-08-01,News,53db23c079881078147ddf1f
900,us stocks fell for second day friday adding to the massive sell off the day before and giving the market its worst week in two years,sp has its worst week in years,,[],World,us stocks fell for second day friday adding to the massive sell off the day before and giving the market its worst week in two years,AP,[],http://www.nytimes.com/aponline/2014/08/01/world/asia/ap-financial-markets.html,,2014-08-01,News,53db2ad679881078147ddf27
1627,after legal show down in texas this week the outlook for handful of tankers holding some million worth of kurdish oil is not looking good,for wandering tankers with million of kurdish crude end game still in doubt,,[],World,after legal show down in texas this week the outlook for handful of tankers holding some million worth of kurdish oil is not looking good,Reuters,[],http://www.nytimes.com/reuters/2014/08/01/world/01reuters-kurdistan-oil-tankers.html,,2014-08-01,News,53db42b379881078147ddf50
1093,"mathematically russia has enough reserves to hold out for at least two years before western sanctions start to choke the economy but it must avoid reawakening the ""sleeping dragon"" of investor panic",russia has reserves to ride out sanctions assuming no panic,,[],Business Day,"mathematically russia has enough reserves to hold out for at least two years before western sanctions start to choke the economy but it must avoid reawakening the ""sleeping dragon"" of investor panic",Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-russia-reserves.html,,2014-08-01,News,53db993179881078147de048
220,chevron corp earnings rose percent in the second quarter on asset sales and higher global oil prices though oil and gas production slipped slightly,chevron q profit up on asset sales oil prices,,[],Business Day,chevron corp earnings rose percent in the second quarter on asset sales and higher global oil prices though oil and gas production slipped slightly,AP,[],http://www.nytimes.com/aponline/2014/08/01/business/ap-us-earns-chevron-1st-ld-writethru.html,,2014-08-01,News,53dba69879881078147de07b
1486,it should have been routine delivery of vegetable oil to iran for making margarine instead the tanker spent months in the gulf as banks held up payment for the cargo fearing they would run foul of international sanctions,collateral damage how iran sanctions fears hurt humanitarian trade,,[],Business Day,it should have been routine delivery of vegetable oil to iran for making margarine instead the tanker spent months in the gulf as banks held up payment for the cargo fearing they would run foul of international sanctions,Reuters,[],http://www.nytimes.com/reuters/2014/08/01/business/01reuters-iran-goods-insight.html,,2014-08-01,News,53dbca6d7988100ecfce9317
341,the gasoline price roller coaster is running strange course this summer,rare summer relief for gasoline prices,,[],U.S.,the gasoline price roller coaster is running strange course this summer,AP,[],http://www.nytimes.com/aponline/2014/08/01/us/ap-us-gasoline-prices.html,,2014-08-01,News,53dbfbbb7988100ecfce93ed
1225,,business highlights,,[],Business Day,,AP,[],http://www.nytimes.com/aponline/2014/08/01/business/ap-us-business-highlights.html,,2014-08-01,News,53dc0bdb7988100ecfce9432
586,geopolitical problems in israel and ukraine and banking problems in argentina and portugal have investors little more cautious as the market dips,foreign political and banking woes make investors wary,stocks fall for second day adding more to large sell off and giving market its worst week in two years,"[u'Europe', u'Russia']",Business Day,geopolitical problems in israel and ukraine and banking problems in argentina and portugal have investors little more cautious as the market dips,The New York Times,"[u'International Relations', u'Stocks and Bonds', u'Company Reports']",http://www.nytimes.com/2014/08/02/business/daily-stock-market-activity.html,Business,2014-08-02,News,53db7d3579881078147ddfed
306,austria will feel pinch but be able to handle european sanctions against russia over its role in ukraine political crisis economy minister reinhold mitterlehner said,austria able to cope with russia sanctions economy minister,,[],World,austria will feel pinch but be able to handle european sanctions against russia over its role in ukraine political crisis economy minister reinhold mitterlehner said,Reuters,[],http://www.nytimes.com/reuters/2014/08/02/world/europe/02reuters-ukraine-crisis-austria.html,,2014-08-02,News,53dcd4e67988100ecfce9563
1043,bitty foods is selling flour and cookies packed with protein rich environmentally friendly insects,jiminy cricket! bugs could be next food craze,claire martin prototype column california firm bitty foods is selling flour and cookies packed with protein rich environmentally friendly crickets there are nearly types of edible insects and americaan entrepreneurs in this field believe protein rich bugs are poised to ignite quinoa like food craze,[],Business Day,bitty foods is selling flour and cookies packed with protein rich environmentally friendly insects,The New York Times,"[u'Food', u'Insects', u'Crickets']",http://www.nytimes.com/2014/08/03/business/jiminy-cricket-bugs-could-be-next-food-craze.html,SundayBusiness,2014-08-03,News,53dcf27d7988100ecfce9584
1237,the not too hot not too cold climate has supported the long bull market in stocks,fed goldilocks economy just right for stock investors,jeff sommer strategies column contends the not too hot not too cold economic climate engineered by the federal reserve has supported the long bull market in stocks points out fed stimulative polices under ben bernanke have not changed much under new chairwoman janet yellen,[],Your Money,the not too hot not too cold climate has supported the long bull market in stocks,The New York Times,"[u'United States Economy', u'Stocks and Bonds']",http://www.nytimes.com/2014/08/03/your-money/feds-goldilocks-economy-just-right-for-stock-investors.html,SundayBusiness,2014-08-03,News,53dcf39b7988100ecfce9586
1553,the state is showing that legalization can work though there are still kinks to be figured out,the great colorado weed experiment,editorial asserts that colorado is showing the country that legalization of marijuana can work remarks how striking it is that marijuana industry has receded into normality in the state notes that none of ominously predicted harms from legalization have come to pass (series high time),[u'Colorado'],Opinion,the state is showing that legalization can work though there are still kinks to be figured out,The New York Times,"[u'Marijuana', u'Editorials', u'Series', u'Law and Legislation']",http://www.nytimes.com/2014/08/03/opinion/sunday/high-time-the-great-colorado-weed-experiment.html,Editorial,2014-08-03,Editorial,53dd175979881018c3d09182
3532,to grab some of tv ad dollars the social network is trying to help advertisers reach the perfect customer,how facebook sold you krill oil,facebook looking to grab some of television ad dollars is trying to help advertisers reach the perfect customer social network holds publishing garages to help clients like reckitt benckiser plan advertising initiatives ads for company megared krill oil product reached million women aged and up on facebook,[],Technology,to grab some of tv ad dollars the social network is trying to help advertisers reach the perfect customer,The New York Times,"[u'Advertising and Marketing', u'Data-Mining and Database Marketing', u'Dietary Supplements and Herbal Remedies', u'Online Advertising', u'Social Media', u'Krill', u'Fish and Other Marine Life']",http://www.nytimes.com/2014/08/03/technology/how-facebook-sold-you-krill-oil.html,SundayBusiness,2014-08-03,News,53dd586279881018c3d091de
667,the united states will announce nearly billion in business deals increase funding for peacekeeping and commit billions of dollars to expanding food and power programs in africa during summit this week us and development officials say,billions of dollars in deals and funding to be announced at africa summit,,[],U.S.,the united states will announce nearly billion in business deals increase funding for peacekeeping and commit billions of dollars to expanding food and power programs in africa during summit this week us and development officials say,Reuters,[],http://www.nytimes.com/reuters/2014/08/03/us/03reuters-africa-summit-deals.html,,2014-08-03,News,53de190879881018c3d092d5
955,"for years continental resources the largest oil driller in the booming bakken shale formation touted the hard work of its ceo and founder oklahoma billionaire harold hamm as ""a driving force"" behind the company s success",billion dollar debate in oklahoma divorce was oilman just lucky ,,[],U.S.,"for years continental resources the largest oil driller in the booming bakken shale formation touted the hard work of its ceo and founder oklahoma billionaire harold hamm as ""a driving force"" behind the company s success",Reuters,[],http://www.nytimes.com/reuters/2014/08/03/us/03reuters-continental-divorce.html,,2014-08-03,News,53de6172798810168b3f6702
705,investors breathed sigh of relief on monday after portugal prevented the collapse of one of its biggest banks putting some life back into european stocks following last week slide and pushing bond yields lower across the board,investors cheer portuguese bank rescue,,[],Business Day,investors breathed sigh of relief on monday after portugal prevented the collapse of one of its biggest banks putting some life back into european stocks following last week slide and pushing bond yields lower across the board,Reuters,[],http://www.nytimes.com/reuters/2014/08/04/business/04reuters-markets-global.html,,2014-08-04,News,53df22d6798810168b3f6888
311,,chinese group fosun international bids million for roc oil of australia,fosun international bid which seeks to defeat rival offer from an australian energy company already has the support of the roc board,"[u'China', u'Australia']",Business Day,fosun international bid which seeks to defeat rival offer from an australian energy company already has the support of the roc board,The New York Times,"[u'Oil (Petroleum) and Gasoline', u'Mergers, Acquisitions and Divestitures']",http://dealbook.nytimes.com/2014/08/04/chinese-group-bids-441-million-for-roc-oil-of-australia/,Business,2014-08-04,Blog,53df44f4798810168b3f68bd
1953,,morning agenda rescue plan for portuguese bank,banco espírito santo will be split up in rescue plan by the portuguese government talks on argentina debt drag on new study shows big banks are still risk evercore partners is buying institutional strategy investment,[],Business Day,banco espírito santo will be split up in rescue plan by the portuguese government talks on argentina debt drag on new study shows big banks are still risk evercore partners is buying institutional strategy investment,The New York Times,[],http://dealbook.nytimes.com/2014/08/04/morning-agenda-rescue-plan-for-portuguese-bank/,Business,2014-08-04,Blog,53df722e798810168b3f6917
439,stocks ended down on tuesday nose diving in the afternoon as concerns mounted over escalating tensions in ukraine ,stocks tumble on ukraine tensions time warner skids after hours,,[],Business Day,stocks ended down on tuesday nose diving in the afternoon as concerns mounted over escalating tensions in ukraine,Reuters,[],http://www.nytimes.com/reuters/2014/08/05/business/05reuters-markets-usa-stocks.html,,2014-08-05,News,53e0c9627988101c965a5b8e
483,"the brazilian economy should pick up in the second half of the year after slow start and hit more ""reasonable"" growth levels in finance minister guido mantega told reuters on tuesday",brazil finance chief says economy to pick up after slow start,,[],Business Day,"the brazilian economy should pick up in the second half of the year after slow start and hit more ""reasonable"" growth levels in finance minister guido mantega told reuters on tuesday",Reuters,[],http://www.nytimes.com/reuters/2014/08/05/business/05reuters-brazil-economy-mantega.html,,2014-08-05,News,53e16d36798810409a1b6964
1582,despite the vast quantity of imported shrimp some americans prefer local catches,cooking with the locals,wild american shrimp is attracting new generation of cooks who understand the value of local foods and sustainable food systems several shrimp recipes are noted,[],Food,despite the vast quantity of imported shrimp some americans prefer local catches,The New York Times,"[u'Shrimp', u'Cooking and Cookbooks']",http://www.nytimes.com/2014/08/06/dining/going-wild-for-american-shrimp.html,Dining,2014-08-06,News,53e13c01798810409a1b6791
1081,ivan orkin long island native famous for cooking his interpretations of ramen in tokyo has opened restaurant on the lower east side,an american ramen master,pete wells reviews ivan ramen japanese restaurant on lower east side of manhattan,"[u'Lower East Side (Manhattan, NY)']",Food,ivan orkin long island native famous for cooking his interpretations of ramen in tokyo has opened restaurant on the lower east side,The New York Times,[u'Restaurants'],http://www.nytimes.com/2014/08/06/dining/restaurant-review-ivan-ramen.html,Dining,2014-08-06,Review,53e14592798810409a1b681c
578,brent crude rose towards ( british pound) barrel on wednesday bouncing off nine month low hit in the previous session after industry data showed large drop in us crude stocks last week,brent rebounds towards us oil stocks eyed,,[],Business Day,brent crude rose towards ( british pound) barrel on wednesday bouncing off nine month low hit in the previous session after industry data showed large drop in us crude stocks last week,Reuters,[],http://www.nytimes.com/reuters/2014/08/06/business/06reuters-markets-oil.html,,2014-08-06,News,53e2562a79881023cc86db69
1135,poverty then war and now deadly plague,ebola sucks life from west african states weakened by war poverty,,[],World,poverty then war and now deadly plague,Reuters,[],http://www.nytimes.com/reuters/2014/08/06/world/06reuters-health-ebola-economies.html,,2014-08-06,News,53e258e979881023cc86dbfa
922,the big tahoe sport utility vehicle is thriving at chevrolet thanks to updated styling more powerful v improved second row legroom more towing capacity and new features,big chevy tahoe remains rare breed of suv,,[],U.S.,the big tahoe sport utility vehicle is thriving at chevrolet thanks to updated styling more powerful v improved second row legroom more towing capacity and new features,AP,[],http://www.nytimes.com/aponline/2014/08/06/us/ap-us-behind-the-wheel-chevrolet-tahoe.html,,2014-08-06,News,53e25dce79881023cc86dc6b
513,venezuela government has confirmed that it is considering the sale of its oil refining and distribution network in the us amid worsening economic crisis,venezuela considers selling us oil company citgo,,[],World,venezuela government has confirmed that it is considering the sale of its oil refining and distribution network in the us amid worsening economic crisis,AP,[],http://www.nytimes.com/aponline/2014/08/06/world/americas/ap-lt-venezuela-oil-company.html,,2014-08-06,News,53e2738b79881023cc86dcc3
1000,with the economy already poised for decline moscow is unlikely to want to cut supplies to europe despite tensions over ukraine,russia may be losing influence over european energy markets,,"[u'Ukraine', u'Russia']",Business Day,with the economy already poised for decline moscow is unlikely to want to cut supplies to europe despite tensions over ukraine,The New York Times,"[u'Solar Energy', u'Wind Power']",http://www.nytimes.com/2014/08/07/business/international/russia-may-be-losing-influence-over-european-energy-markets.html,Business,2014-08-07,News,53e2545579881023cc86db08
428,asian stocks sank friday as jitters over the crises in iraq and ukraine escalated but chinese stocks rose after trade figures showed surprisingly strong growth in exports,asian stocks mostly down on ukraine iraq jitters,,[],World,asian stocks sank friday as jitters over the crises in iraq and ukraine escalated but chinese stocks rose after trade figures showed surprisingly strong growth in exports,AP,[],http://www.nytimes.com/aponline/2014/08/07/world/europe/ap-financial-markets.html,,2014-08-07,News,53e3257279881023cc86dec0
666,north dakotans enriched by an oil boom stepped up their spending at triple the national pace in the three years that followed the great recession in nevada smacked hard by the housing bust consumers barely increased their spending,oil boom and housing bust alter us spending trends,,[],U.S.,north dakotans enriched by an oil boom stepped up their spending at triple the national pace in the three years that followed the great recession in nevada smacked hard by the housing bust consumers barely increased their spending,AP,[],http://www.nytimes.com/aponline/2014/08/07/us/politics/ap-us-consumer-spending-state-by-state.html,,2014-08-07,News,53e39f1279881023cc86e006
714,campaigning in coal country sen mitch mcconnell pinned the loss of thousands of kentucky mining jobs on president barack obama environmental protection agency on thursday and said his democratic election rival would be vote to continue them in congress,mcconnell courts coal country votes,,[],U.S.,campaigning in coal country sen mitch mcconnell pinned the loss of thousands of kentucky mining jobs on president barack obama environmental protection agency on thursday and said his democratic election rival would be vote to continue them in,AP,[],http://www.nytimes.com/aponline/2014/08/07/us/politics/ap-us-senate-kentucky.html,,2014-08-07,News,53e3b4f279881071316c3a38
922,a burst of buying friday in us stocks defied slumps in other markets and offered hope for investors shaken by geopolitical turmoil major us stock indexes closed up around percent buoyed by signs that tensions in ukraine might be easing,us stocks buck turmoil weighing on global markets,,[],World,a burst of buying friday in us stocks defied slumps in other markets and offered hope for investors shaken by geopolitical turmoil major us stock indexes closed up around percent buoyed by signs that tensions in ukraine might be easing,AP,[],http://www.nytimes.com/aponline/2014/08/08/world/asia/ap-financial-markets.html,,2014-08-08,News,53e4606379881071316c3c5d
327,oil company afren has suspended output at its barda rash oilfield in iraqi kurdistan the first field to shut in the region as islamist militants advance closer weighing on shares of london listed oil producers active there,afren shuts first kurdish oilfield shares drop,,[],World,oil company afren has suspended output at its barda rash oilfield in iraqi kurdistan the first field to shut in the region as islamist militants advance closer weighing on shares of london listed oil producers active there,Reuters,[],http://www.nytimes.com/reuters/2014/08/08/world/middleeast/08reuters-iraq-security-afren-oilfield.html,,2014-08-08,News,53e4757e79881071316c3c7e
720,the rally on wall street contrasted with price declines in european and asian stock markets the sp was up percent the dow percent,market rises on hint of easing tension in ukraine,,[],Business Day,the rally on wall street contrasted with price declines in european and asian stock markets the sp was up percent the dow percent,The New York Times,[u'Stocks and Bonds'],http://www.nytimes.com/2014/08/09/business/Daily-stock-market-activity.html,Business,2014-08-09,News,53e4e0b079881071316c3d76
487,chinese regulators are investigating wal mart store in the southern city of shenzhen for food safety violations the official xinhua news service reported based on videos it said were taken by wal mart employee at one branch,chinese regulators investigating wal mart store xinhua,,[],Business Day,chinese regulators are investigating wal mart store in the southern city of shenzhen for food safety violations the official xinhua news service reported based on videos it said were taken by wal mart employee at one branch,Reuters,[],http://www.nytimes.com/reuters/2014/08/09/business/09reuters-china-walmart.html,,2014-08-09,News,53e619f27988101541b7bdaf
228,venezuela will close its border with neighboring colombia at night to prevent smuggling of heavily subsidized fuel and food top military officer said on saturday ,venezuela to close colombia border at night to slow smuggling,,[],World,venezuela will close its border with neighboring colombia at night to prevent smuggling of heavily subsidized fuel and food top military officer said on saturday,Reuters,[],http://www.nytimes.com/reuters/2014/08/09/world/americas/09reuters-venezuela-colombia.html,,2014-08-09,News,53e6b281798810317c027f1a
453,the much debated keystone xl pipeline could produce four times more global warming pollution than the state department calculated earlier this year new study concludes,study keystone carbon pollution more than figured,,[],Science,the much debated keystone xl pipeline could produce four times more global warming pollution than the state department calculated earlier this year new study concludes,AP,[],http://www.nytimes.com/aponline/2014/08/10/science/ap-us-sci-keystone-pipeline.html,,2014-08-10,News,53e7a73c798810490c465cfe
371,the group of oil and gas pipeline and storage companies controlled by kinder morgan but traded separately will combine and become the th biggest us energy company by market value,kinder morgan to combine its family of companies,,[],Business Day,the group of oil and gas pipeline and storage companies controlled by kinder morgan but traded separately will combine and become the th biggest us energy company by market value,AP,[],http://www.nytimes.com/aponline/2014/08/10/business/ap-us-kinder-morgan-combination.html,,2014-08-10,News,53e7f6ae798810490c465d74
1517,the european union languishing case against the russian gas company may underscore reality gas is off the table when it comes to sanctions,stalled gazprom antitrust case may suggest unease for energy sanctions,european union languishing antitrust case against russian gas company gazprom may underscore reality that natural gas is off the table when it comes to economic sanctions over ukraine crisis half of russian gas sent to europe goes through ukraine,"[u'Lithuania', u'Eastern Europe', u'Poland', u'Latvia', u'Slovakia', u'Russia', u'Ukraine']",Business Day,the european union languishing case against the russian gas company may underscore reality gas is off the table when it comes to sanctions,The New York Times,"[u'Natural Gas', u'Embargoes and Sanctions', u'Antitrust Laws and Competition Issues', u'International Trade and World Market', u'Energy and Power']",http://www.nytimes.com/2014/08/11/business/international/stalled-gazprom-antitrust-case-may-signal-unease-in-eu-for-energy-sanctions.html,Business,2014-08-11,News,53e7ed7f798810490c465d60
747,"european union regulators on monday began analysing product by product the impact of russian ban on eu food imports and agreed emergency measures to support peach and nectarine growers in what they described as ""signal of intent""",eu officials seek to limit impact of russia food import ban,,[],World,"european union regulators on monday began analysing product by product the impact of russian ban on eu food imports and agreed emergency measures to support peach and nectarine growers in what they described as ""signal of intent""",Reuters,[],http://www.nytimes.com/reuters/2014/08/11/world/europe/11reuters-ukraine-crisis-food.html,,2014-08-11,News,53e8a946798810490c465eed
1878,,morning agenda kinder morgan to consolidate,the pipeline group kinder morgan plans to reorganize as single corporation the drop in treasury yields has confounded experts an investor group is considering legal action after being burned by losses on portuguese bank bonds stanford finance professor is rapidly gaining broader audience,[],Business Day,the pipeline group kinder morgan plans to reorganize as single corporation the drop in treasury yields has confounded experts an investor group is considering legal action after being burned by losses on portuguese bank bonds stanford,The New York Times,[],http://dealbook.nytimes.com/2014/08/11/morning-agenda-kinder-morgan-to-consolidate/,Business,2014-08-11,Blog,53e8bd12798810490c465f16
52,as us air strikes continue to target islamic state armed trucks and mortar positions in iraq in baghdad prime minister nuri al maliki hangs on even as the country president names new prime minister to replace him joanna partridge looks at what the political uncertainty means for investors and the oil price,iraq political turmoil maliki hangs on,,[],Multimedia/Photos,as us air strikes continue to target islamic state armed trucks and mortar positions in iraq in baghdad prime minister nuri al maliki hangs on even as the country president names new prime minister to replace him joanna partridge looks at,Reuters,[],http://www.nytimes.com/video/multimedia/100000003049871/iraq-political-turmoil-maliki-hangs-on.html,Multimedia/Photos,2014-08-11,Video,53e8ec6c79881068933b1eab
573,president enrique pena nieto signed into law on monday new rules governing historic opening of mexico state run oil gas and electricity industries to foreign and private companies,mexico opens gas oil to foreign private firms,,[],World,president enrique pena nieto signed into law on monday new rules governing historic opening of mexico state run oil gas and electricity industries to foreign and private companies,AP,[],http://www.nytimes.com/aponline/2014/08/11/world/americas/ap-lt-mexico-energy-reform.html,,2014-08-11,News,53e8ff2679881068933b1efb
1033,the militant group had clear goals and achieved them meanwhile israel deterrence has been damaged,how hamas beat israel in gaza,,"[u'Gaza Strip', u'Israel']",Opinion,the militant group had clear goals and achieved them meanwhile israel deterrence has been damaged,The New York Times,"[u'Palestinians', u'Defense and Military Forces', u'International Relations']",http://www.nytimes.com/2014/08/11/opinion/how-hamas-beat-israel-in-gaza.html,OpEd,2014-08-11,Op-Ed,53e7f2df798810490c465d6e
499,kinder morgan s plans to combine its businesses as well as an offer for chiquita and earnings reports outweighed geopolitical concerns,kinder morgan and chiquita deal making help lift market ,stock market rises modestly as investors focus on corporate news instead of geopolitical worries,[],Business Day,kinder morgan s plans to combine its businesses as well as an offer for chiquita and earnings reports outweighed geopolitical concerns,The New York Times,"[u'Nasdaq Composite Index', u""Standard & Poor's 500-Stock Index"", u'Stocks and Bonds', u'Dow Jones Stock Average']",http://www.nytimes.com/2014/08/12/business/daily-stock-market-activity.html,Business,2014-08-12,News,53e8c9e3798810490c465f39
1756,,morning agenda uncertainty over master limited partnerships,kinder morgan reorganization puts master limited partnerships in question an arbitration panel has eased the blame on ernst young for audits of lehman brothers new york prosecutors have accused payday lenders with usury chiquita brands has received counter to its inversion plan,[],Business Day,kinder morgan reorganization puts master limited partnerships in question an arbitration panel has eased the blame on ernst young for audits of lehman brothers new york prosecutors have accused payday lenders with usury chiquita brands,The New York Times,[],http://dealbook.nytimes.com/2014/08/12/morning-agenda-uncertainty-over-master-limited-partnerships/,Business,2014-08-12,Blog,53e9fc5179881068933b21f4
116,stocks are slipping in midday trading following two days of gains,us stocks move lower in quiet trade,,[],U.S.,stocks are slipping in midday trading following two days of gains,AP,[],http://www.nytimes.com/aponline/2014/08/12/us/ap-financial-markets-us-midday.html,,2014-08-12,News,53ea38b179881068933b22a1
402,venezuelan decision to close its border with colombia at night to fight contraband is drawing complaints from both sides of the frontier,problems seen in venezuela colombia border closure,,[],World,venezuelan decision to close its border with colombia at night to fight contraband is drawing complaints from both sides of the frontier,AP,[],http://www.nytimes.com/aponline/2014/08/12/world/americas/ap-lt-venezuela-colombia-border.html,,2014-08-12,News,53ea54df7988107c0eaf32b9
118,stocks are closing lower following two days of gains as investors focus on problems in ukraine and iraq,us stocks move lower in quiet trade,,[],U.S.,stocks are closing lower following two days of gains as investors focus on problems in ukraine and iraq,AP,[],http://www.nytimes.com/aponline/2014/08/12/us/ap-financial-markets-us-close.html,,2014-08-12,News,53ea768b7988107c0eaf3335
550,italian designer roberto cavalli is in talks to sell majority stake in his eponymous fashion house to vtb capital the investment arm of russia second largest lender vtb bank two sources close to the company said,roberto cavalli in takeover talks with sanctioned vtb bank investment unit sources,,[],Business Day,italian designer roberto cavalli is in talks to sell majority stake in his eponymous fashion house to vtb capital the investment arm of russia second largest lender vtb bank two sources close to the company said,Reuters,[],http://www.nytimes.com/reuters/2014/08/12/business/12reuters-cavalli-vtb.html,,2014-08-12,News,53ea84967988107c0eaf3365
417,falling oil prices related to concerns about oversupply led to tumble that snapped two day market rally in light trading, oil prices drag energy shares lower,stock market declines slightly snapping two day rally as energy shares tumble along with oil prices,[],Business Day,falling oil prices related to concerns about oversupply led to tumble that snapped two day market rally in light trading,The New York Times,"[u'Nasdaq Composite Index', u""Standard & Poor's 500-Stock Index"", u'Stocks and Bonds', u'Dow Jones Stock Average']",http://www.nytimes.com/2014/08/13/business/daily-stock-market-activity.html,Business,2014-08-13,News,53ea1cf779881068933b2246
1140,an anti trust probe into global auto makers is being cheered on by car dealers in china who say that companies such as audi and mercedes benz have been exploiting their dominance to boost profits in ways that would not be tolerated in western markets,china car dealers cheer regulators drive to curb brands pricing power,,[],Business Day,an anti trust probe into global auto makers is being cheered on by car dealers in china who say that companies such as audi and mercedes benz have been exploiting their dominance to boost profits in ways that would not be tolerated in western,Reuters,[],http://www.nytimes.com/reuters/2014/08/13/business/13reuters-china-autos-antitrust.html,,2014-08-13,News,53eae91c7988107c0eaf345c
357,asian stock markets were mostly higher thursday with australia benchmark leading gains on crop of healthy corporate earnings reports,australian stocks lead asia on healthy earnings,,[],World,asian stock markets were mostly higher thursday with australia benchmark leading gains on crop of healthy corporate earnings reports,AP,[],http://www.nytimes.com/aponline/2014/08/13/world/europe/ap-financial-markets.html,,2014-08-13,News,53eb22cf7988107c0eaf34b5
262,colombia on wednesday questioned an effort by venezuela to reduce smuggling of heavily subsidized fuel and food by shutting their shared border overnight saying joint military cooperation would be more effective,colombia questions venezuela border closure to stem smuggling,,[],World,colombia on wednesday questioned an effort by venezuela to reduce smuggling of heavily subsidized fuel and food by shutting their shared border overnight saying joint military cooperation would be more effective,Reuters,[],http://www.nytimes.com/reuters/2014/08/13/world/americas/13reuters-colombia-venezuela-contraband.html,,2014-08-13,News,53ebb1837988102d58c25c53
535,renewed fighting in ukraine rattled markets on friday reports that ukrainian forces attacked russian military vehicles that had crossed the border knocked stock markets down in the afternoon and sent traders into the safety of us government bonds,renewed fighting in ukraine rattles stocks,,[],World,renewed fighting in ukraine rattled markets on friday reports that ukrainian forces attacked russian military vehicles that had crossed the border knocked stock markets down in the afternoon and sent traders into the safety of us government bonds,AP,[],http://www.nytimes.com/aponline/2014/08/14/world/asia/ap-financial-markets.html,,2014-08-14,News,53ec4ad47988102d58c25e1d
301,oil explorer ophir energy whose stock price has halved since the start of the year due to disappointing drilling results has announced million ( million) share buyback programme to return cash to investors,ophir launches share buyback to return cash to investors,,[],Business Day,oil explorer ophir energy whose stock price has halved since the start of the year due to disappointing drilling results has announced million ( million) share buyback programme to return cash to investors,Reuters,[],http://www.nytimes.com/reuters/2014/08/14/business/14reuters-ophir-buyback.html,,2014-08-14,News,53ec6d427988102d58c25e59
393,,venezuela as distressed seller,a drop in the value of heavy oil assets makes it bad time to sell citgo refinery and pipelines operator in the united states but venezuela needs the billion that sale could raise notes christopher swann of reuters breakingviews,"[u'United States', u'Venezuela']",Business Day,a drop in the value of heavy oil assets makes it bad time to sell citgo refinery and pipelines operator in the united states but venezuela needs the billion that sale could raise notes christopher swann of reuters breakingviews,The New York Times,"[u'Nationalization of Industry', u'Oil (Petroleum) and Gasoline']",http://dealbook.nytimes.com/2014/08/14/venezuela-as-a-distressed-seller/,Business,2014-08-14,Blog,53ed0f017988104a4d545433
